660050; 322,384
662050; 360,166
664050; 324,632
666050; 324,705
668050; 327,652
670050; 298,143
672050; 329,673
674050; 347,444
676050; 364,963
678050; 330,787
680050; 345,833
682050; 331,05
684050; 315,443
686050; 331,782
688050; 312,741
690050; 336,874
692050; 302,583
694050; 281,983
696050; 339,571
698050; 338,599
700050; 378,073
702050; 348,012
704050; 363,358
706050; 344,367
708050; 343,201
710050; 313,53
712050; 289,006
714050; 349,231
716050; 333,517
718050; 318,111
720050; 303,348
722050; 341,259
724050; 358,498
726050; 326,873
728050; 375,195
730050; 364,538
732050; 330,983
734050; 376,285
736050; 325,518
738050; 330,59
740050; 359,35
742050; 385,399
744050; 373,639
746050; 367,317
748050; 365,713
750050; 407,484
752050; 366,06
754050; 407,621
756050; 371,094
758050; 306,265
760050; 308,766
762050; 400,882
764050; 327,325
766050; 286,442
768050; 394,004
770050; 395,91
772050; 347,299
774050; 340,984
776050; 397,688
778050; 377,724
780050; 315,794
782050; 322,891
784050; 384,843
786050; 352,012
788050; 369,328
790050; 373,431
792050; 387,651
794050; 349,652
796050; 325,361
798050; 386,651
800050; 337,9
802050; 325,954
804050; 353,842
806050; 324,384
808050; 302,013
810050; 280,087
812050; 263,874
814050; 396,264
816050; 405,105
818050; 399,156
820050; 408,433
822050; 444,788
824050; 444,162
826050; 402,059
828050; 402,844
830050; 399,787
832050; 373,487
834050; 329,57
836050; 313,705
838050; 356,931
840050; 429,327
842050; 373,786
844050; 423,948
846050; 410,496
848050; 411,691
850050; 404,5
852050; 413,053
854050; 414,211
856050; 417,216
858050; 420,514
860050; 445,713
862050; 374,994
864050; 365,613
866050; 408,074
868050; 420
870050; 361,473
872050; 355,666
874050; 422,851
876050; 383,903
878050; 353,73
880050; 386,206
882050; 355,057
884050; 331,084
886050; 306,715
888050; 285,469
890050; 268,138
892050; 253,627
894050; 255,867
896050; 450,447
898050; 371,795
900050; 334,27
902050; 312,173
904050; 294,223
906050; 292,775
908050; 410,854
910050; 444,391
912050; 439,315
914050; 491,437
916050; 441,297
918050; 449,272
920050; 420,747
922050; 373,695
924050; 332,228
926050; 318,138
928050; 453,57
930050; 450,229
932050; 398,051
934050; 377,084
936050; 404,378
938050; 347,65
940050; 429,137
942050; 369,466
944050; 351,163
946050; 459,318
948050; 402,517
950050; 352,365
952050; 328,019
954050; 307,452
956050; 290,044
958050; 417,563
960050; 358,693
962050; 331,868
964050; 312,307
966050; 293,432
968050; 274,382
970050; 260,004
972050; 247,014
974050; 521,35
976050; 482,561
978050; 426,885
980050; 396,187
982050; 460,087
984050; 488,51
986050; 448,128
988050; 482,191
990050; 481,501
992050; 465,492
994050; 398,674
996050; 371,33
998050; 512,347
1000050; 480,124
1002050; 480,521
1004050; 390,488
1006050; 346,253
1008050; 438,98
1010050; 459,971
1012050; 517,983
1014050; 489,944
1016050; 520,868
1018050; 528,024
1020050; 495,088
1022050; 443,019
1024050; 363,297
1026050; 331,923
1028050; 309,623
1030050; 291,619
1032050; 293,699
1034050; 391,099
1036050; 531,545
1038050; 500,953
1040050; 417
1042050; 368,664
1044050; 457,702
1046050; 393,842
1048050; 511,179
1050050; 459,976
1052050; 460,998
1054050; 457,469
1056050; 429,027
1058050; 398,635
1060050; 514,727
1062050; 464,89
1064050; 429,722
1066050; 517,301
1068050; 492,281
1070050; 472,786
1072050; 397,014
1074050; 391,089
1076050; 351,857
1078050; 489,004
1080050; 433,068
1082050; 373,058
1084050; 348,052
1086050; 490,118
1088050; 435,407
1090050; 409,623
1092050; 375,55
1094050; 486,657
1096050; 419,012
1098050; 532,93
1100050; 447,068
1102050; 407,332
1104050; 558,32
1106050; 497,447
1108050; 535,801
1110050; 472,091
1112050; 413,235
1114050; 387,921
1116050; 538,565
1118050; 528,389
1120050; 521,198
1122050; 569,007
1124050; 463,367
1126050; 588,979
1128050; 545,695
1130050; 554,91
1132050; 546,702
1134050; 568,522
1136050; 496,607
1138050; 423,035
1140050; 393,959
1142050; 343,2
1144050; 483,882
1146050; 479,512
1148050; 514,004
1150050; 505,239
1152050; 511,299
1154050; 506,951
1156050; 559,997
1158050; 574,696
1160050; 480,179
1162050; 541,783
1164050; 476,593
1166050; 505,74
1168050; 434,936
1170050; 404,699
1172050; 374,719
1174050; 367,075
1176050; 532,089
1178050; 566,592
1180050; 613,613
1182050; 563,331
1184050; 522,654
1186050; 596,251
1188050; 507,472
1190050; 613,407
1192050; 572,856
1194050; 478,324
1196050; 440,983
1198050; 648,61
1200050; 524,301
1202050; 502,523
1204050; 445,823
1206050; 643,578
1208050; 632,156
1210050; 577,217
1212050; 484,282
1214050; 496,589
1216050; 533,918
1218050; 485,264
1220050; 532,27
1222050; 453,643
1224050; 410,529
1226050; 368,4
1228050; 328,336
1230050; 322,276
1232050; 311,284
1234050; 575,117
1236050; 495,498
1238050; 427,709
1240050; 370,906
1242050; 352,288
1244050; 616,34
1246050; 617,453
1248050; 480,768
1250050; 428,318
1252050; 430,956
1254050; 649,271
1256050; 626,585
1258050; 629,666
1260050; 537,059
1262050; 462,347
1264050; 433,993
1266050; 604,963
1268050; 589,108
1270050; 467,288
1272050; 563,446
1274050; 512,671
1276050; 615,409
1278050; 618,698
1280050; 621,695
1282050; 682,483
1284050; 669,543
1286050; 680,857
1288050; 652,71
1290050; 622,877
1292050; 647,722
1294050; 644,303
1296050; 695,147
1298050; 623,591
1300050; 569,134
1302050; 665,299
1304050; 700,369
1306050; 697,962
1308050; 694,808
1310050; 627,56
1312050; 686,026
1314050; 632,747
1316050; 703,782
1318050; 686,163
1320050; 703,697
1322050; 657,935
1324050; 706,572
1326050; 619,551
1328050; 586,842
1330050; 710,416
1332050; 704,476
1334050; 714,093
1336050; 703,762
1338050; 645,886
1340050; 715,892
1342050; 712,565
1344050; 534,493
1346050; 496,042
1348050; 691,844
1350050; 668,707
1352050; 654,861
1354050; 647,475
1356050; 652,698
1358050; 655,439
1360050; 668,432
1362050; 724,016
1364050; 718,695
1366050; 734,006
1368050; 703,023
1370050; 727,859
1372050; 728,554
1374050; 709,899
1376050; 667,461
1378050; 739,697
1380050; 691,265
1382050; 701,199
1384050; 726,399
1386050; 736,078
1388050; 666,431
1390050; 738,989
1392050; 750,111
1394050; 737,049
1396050; 732,887
1398050; 747,13
1400050; 722,053
1402050; 742,59
1404050; 677,27
1406050; 673,061
1408050; 674,61
1410050; 701,773
1412050; 698,621
1414050; 751,994
1416050; 753,851
1418050; 753,753
1420050; 755,824
1422050; 751,365
1424050; 618,313
1426050; 722,93
1428050; 683,999
1430050; 731,536
1432050; 730,097
1434050; 694,728
1436050; 734,375
1438050; 715,559
1440050; 764,553
1442050; 767,503
1444050; 727,463
1446050; 768,594
1448050; 753,006
1450050; 691,339
1452050; 758,116
1454050; 729,009
1456050; 761,154
1458050; 750,734
1460050; 781,29
1462050; 776,28
1464050; 699,412
1466050; 780,2
1468050; 705,624
1470050; 751,562
1472050; 777,733
1474050; 783,514
1476050; 752,101
1478050; 764,048
1480050; 783,755
1482050; 712,841
1484050; 754,922
1486050; 771,484
1488050; 788,043
1490050; 738,849
1492050; 769,881
1494050; 749,024
1496050; 788,387
1498050; 750,801
1500050; 749,925
1502050; 677,595
1504050; 799,269
1506050; 802,118
1508050; 802,239
1510050; 766,512
1512050; 800,416
1514050; 795,017
1516050; 776,002
1518050; 804,073
1520050; 813,55
1522050; 797,561
1524050; 799,425
1526050; 745,422
1528050; 729,514
1530050; 757,005
1532050; 788,265
1534050; 751,445
1536050; 804,173
1538050; 794,268
1540050; 749,862
1542050; 739,635
1544050; 824,818
1546050; 800,991
1548050; 803,195
1550050; 822,794
1552050; 768,483
1554050; 826,658
1556050; 785,388
1558050; 743,964
1560050; 746,91
1562050; 826,484
1564050; 776,536
1566050; 744,754
1568050; 752,207
1570050; 717,736
1572050; 811,629
1574050; 834,408
1576050; 834,077
1578050; 839,077
1580050; 841,452
1582050; 841,411
1584050; 836,407
1586050; 795,769
1588050; 828,081
1590050; 780,382
1592050; 846,315
1594050; 815,015
1596050; 820,522
1598050; 841,017
1600050; 849,355
1602050; 809,335
1604050; 767,76
1606050; 864,518
1608050; 829,145
1610050; 840,798
1612050; 855,035
1614050; 853,651
1616050; 832,77
1618050; 853,799
1620050; 856,694
1622050; 861,437
1624050; 839,194
1626050; 835,514
1628050; 862,232
1630050; 806,806
1632050; 849,407
1634050; 781,745
1636050; 814,051
1638050; 784,533
1640050; 874,696
1642050; 870,518
1644050; 834,232
1646050; 831,508
1648050; 873,059
1650050; 877,34
1652050; 844,458
1654050; 837,339
1656050; 866,341
1658050; 877,684
1660050; 828,16
1662050; 888,487
1664050; 796,572
1666050; 825,033
1668050; 885,802
1670050; 812,179
1672050; 858,634
1674050; 884,97
1676050; 885,809
1678050; 887,521
1680050; 862,618
1682050; 853,648
1684050; 895,312
1686050; 894,088
1688050; 806,069
1690050; 770,326
1692050; 804,711
1694050; 860,781
1696050; 817,057
1698050; 840,134
1700050; 853,62
1702050; 856,287
1704050; 858,069
1706050; 902,129
1708050; 918,389
1710050; 910,132
1712050; 905,188
1714050; 854,431
1716050; 908,254
1718050; 907,74
1720050; 914,795
1722050; 910,319
1724050; 913,975
1726050; 910,542
1728050; 914,696
1730050; 825,294
1732050; 824,429
1734050; 847,339
1736050; 881,997
1738050; 412,465
1740050; 406,498
1742050; 454,688
1744050; 472,755
1746050; 403,356
1748050; 415,262
1750050; 401,702
1752050; 398,713
1754050; 404,742
1756050; 401,927
1758050; 399,653
1760050; 402,515
1762050; 403,508
1764050; 400,806
1766050; 402,229
1768050; 403,367
1770050; 402,713
1772050; 403,699
1774050; 401,279
1776050; 402,467
1778050; 406,134
1780050; 404,523
1782050; 403,577
1784050; 401,802
1786050; 405,486
1788050; 403,745
1790050; 407,481
1792050; 406,905
1794050; 407,708
1796050; 412,653
1798050; 407,668
1800050; 405,571
1802050; 411,626
1804050; 410,996
1806050; 411,728
1808050; 410,991
1810050; 411,828
1812050; 410,032
1814050; 414,821
1816050; 411,083
1818050; 412,645
1820050; 413,39
1822050; 417,051
1824050; 413,694
1826050; 414,606
1828050; 415,418
1830050; 416,181
1832050; 413,594
1834050; 416,806
1836050; 416,936
1838050; 416,869
1840050; 415,919
1842050; 417,421
1844050; 417,827
1846050; 417,675
1848050; 419,435
1850050; 418,526
1852050; 420,506
1854050; 423,863
1856050; 420,435
1858050; 421,971
1860050; 425,469
1862050; 421,133
1864050; 425,236
1866050; 424,778
1868050; 422,94
1870050; 422,934
1872050; 424,391
1874050; 424,409
1876050; 424,62
1878050; 426,6
1880050; 423,063
1882050; 425,677
1884050; 426,311
1886050; 433,942
1888050; 427,453
1890050; 428,593
1892050; 429,941
1894050; 783,462
1896050; 906,763
1898050; 809,221
1900050; 730,349
1902050; 874,896
1904050; 905,941
1906050; 915,495
1908050; 908,795
1910050; 699,738
1912050; 951,3
1914050; 969,968
1916050; 773,972
1918050; 704,841
1920050; 767,667
1922050; 767,869
1924050; 929,515
1926050; 841,806
1928050; 851,064
1930050; 816,94
1932050; 836,353
1934050; 956,523
1936050; 669,004
1938050; 644,212
1940050; 561,126
1942050; 524,622
1944050; 503,281
1946050; 845,99
1948050; 911,642
1950050; 767,073
1952050; 867,561
1954050; 839,817
1956050; 850,154
1958050; 702,528
1960050; 583,092
1962050; 673,047
1964050; 789,354
1966050; 624,547
1968050; 896,911
1970050; 800,949
1972050; 636,62
1974050; 590,375
1976050; 893,765
1978050; 885,774
1980050; 912,669
1982050; 744,333
1984050; 585,151
1986050; 501,315
1988050; 454,189
1990050; 452,043
1992050; 449,368
1994050; 450,511
1996050; 453,166
1998050; 932,027
2000050; 934,784
2002050; 732,368
2004050; 600,813
2006050; 565,66
2008050; 929,815
2010050; 794,078
2012050; 813,387
2014050; 772,64
2016050; 1010,99
2018050; 798,656
2020050; 919,815
2022050; 710,721
2024050; 637,092
2026050; 1013,16
2028050; 875,557
2030050; 877,282
2032050; 887,893
2034050; 878,466
2036050; 900,145
2038050; 917,216
2040050; 1037,52
2042050; 1033,58
2044050; 966,999
2046050; 909,987
2048050; 989,369
2050050; 927,089
2052050; 907,895
2054050; 928,592
2056050; 1098,8
2058050; 1041,49
2060050; 916,132
2062050; 1014,99
2064050; 958,174
2066050; 822,122
2068050; 930,483
2070050; 915,114
2072050; 906,476
2074050; 888,532
2076050; 1057,81
2078050; 917,958
2080050; 822,22
2082050; 814,75
2084050; 1048,86
2086050; 1023,96
2088050; 1035,84
2090050; 792,508
2092050; 906,577
2094050; 1053,33
2096050; 915,908
2098050; 922,071
2100050; 933,457
2102050; 805,291
2104050; 1009,11
2106050; 1079,71
2108050; 1055,16
2110050; 916,352
2112050; 1054,75
2114050; 1013,57
2116050; 1036,1
2118050; 930,84
2120050; 848,312
2122050; 1015,24
2124050; 1032,34
2126050; 921,66
2128050; 724,264
2130050; 683,03
2132050; 1081,82
2134050; 1032,74
2136050; 967,013
2138050; 932,356
2140050; 874,898
2142050; 791,356
2144050; 984,547
2146050; 896,126
2148050; 800,838
2150050; 934,617
2152050; 881,17
2154050; 873,318
2156050; 1035,22
2158050; 789,874
2160050; 750,08
2162050; 1024,04
2164050; 818,426
2166050; 1025,5
2168050; 823,597
2170050; 1080,89
2172050; 1020,46
2174050; 901,079
2176050; 1027,17
2178050; 815,33
2180050; 931,474
2182050; 863,675
2184050; 1089,75
2186050; 915,705
2188050; 867,757
2190050; 1009,56
2192050; 1091,59
2194050; 1069,58
2196050; 963,606
2198050; 973,137
2200050; 1002,26
2202050; 1095,17
2204050; 980,738
2206050; 1073,49
2208050; 952,157
2210050; 1106,69
2212050; 1048,58
2214050; 885,447
2216050; 1045,88
2218050; 1036,81
2220050; 1114,35
2222050; 1185,97
2224050; 1134,65
2226050; 1143,55
2228050; 1086,66
2230050; 1175,35
2232050; 1189,75
2234050; 1024,71
2236050; 1166,14
2238050; 1164,76
2240050; 1180
2242050; 1150,62
2244050; 1182,65
2246050; 1138,62
2248050; 1181,02
2250050; 1123,33
2252050; 1186,92
2254050; 1186,97
2256050; 1147,37
2258050; 1123,71
2260050; 1171,52
2262050; 1169,66
2264050; 1201,03
2266050; 1168,57
2268050; 1191,09
2270050; 1120,62
2272050; 1209,92
2274050; 1184,06
2276050; 1083,38
2278050; 1154,98
2280050; 1186
2282050; 1200,65
2284050; 1076,71
2286050; 1030,36
2288050; 1112,69
2290050; 1182,24
2292050; 1031,09
2294050; 994,208
2296050; 974,33
2298050; 1170,48
2300050; 1185,84
2302050; 1180,74
2304050; 1193,46
2306050; 1217,34
2308050; 1197,73
2310050; 1213
2312050; 1216,69
2314050; 1164,88
2316050; 1232,07
2318050; 1176,19
2320050; 1228,28
2322050; 1225,45
2324050; 1223,84
2326050; 1226,78
2328050; 1217,08
2330050; 1198,79
2332050; 1243,8
2334050; 1230,21
2336050; 1235,13
2338050; 1235,29
2340050; 1190,81
2342050; 1232,28
2344050; 1209,62
2346050; 1233,53
2348050; 1214,31
2350050; 1164,94
2352050; 1183,03
2354050; 1134,48
2356050; 1116,78
2358050; 1167,38
2360050; 1254,08
2362050; 1248,24
2364050; 1255
2366050; 1246,83
2368050; 1231,78
2370050; 1254,25
2372050; 1216,01
2374050; 1248,05
2376050; 1248,57
2378050; 1253,59
2380050; 1199,85
2382050; 1252,8
2384050; 1182,44
2386050; 1195,15
2388050; 1250,67
2390050; 1253,26
2392050; 1166,66
2394050; 1178,78
2396050; 1264,63
2398050; 1212,28
2400050; 1245,64
2402050; 1140,04
2404050; 1268,28
2406050; 1236,78
2408050; 1161,11
2410050; 1224,63
2412050; 1168,35
2414050; 1270,01
2416050; 1248,35
2418050; 1245,82
2420050; 1240,15
2422050; 1289,39
2424050; 1268,69
2426050; 1178,14
2428050; 1216,93
2430050; 1194,31
2432050; 1184,38
2434050; 1283,23
2436050; 1225,82
2438050; 1222,61
2440050; 1259,77
2442050; 1281,35
2444050; 1170,27
2446050; 1261,37
2448050; 1290,07
2450050; 1304,13
2452050; 1254,75
2454050; 1206,73
2456050; 1260,05
2458050; 1275,82
2460050; 1198,79
2462050; 1201,28
2464050; 1250,62
2466050; 1268,56
2468050; 1280,01
2470050; 1280,43
2472050; 1226,61
2474050; 1296,14
2476050; 1280,57
2478050; 1298,65
2480050; 1251,43
2482050; 1173,68
2484050; 1275,34
2486050; 1303,5
2488050; 1268,66
2490050; 1313,53
2492050; 1308,83
2494050; 1312,24
2496050; 1316,55
2498050; 1185,57
2500050; 1235,01
2502050; 1312,34
2504050; 1278,9
2506050; 1278,58
2508050; 1206,29
2510050; 1326,58
2512050; 592,827
2514050; 616,567
2516050; 675,245
2518050; 571,608
2520050; 577,34
2522050; 571,896
2524050; 572,501
2526050; 576,735
2528050; 577,421
2530050; 577,098
2532050; 571,733
2534050; 572,518
2536050; 577,941
2538050; 580,103
2540050; 573,799
2542050; 573,987
2544050; 575,105
2546050; 575,141
2548050; 577
2550050; 572,637
2552050; 579,984
2554050; 576,323
2556050; 575,574
2558050; 579,932
2560050; 583,52
2562050; 586,006
2564050; 580,004
2566050; 580,666
2568050; 584,207
2570050; 580,234
2572050; 581,23
2574050; 581,895
2576050; 581,451
2578050; 583,862
2580050; 580,713
2582050; 583,993
2584050; 592,643
2586050; 583,29
2588050; 582,675
2590050; 592,398
2592050; 584,755
2594050; 586,4
2596050; 585,287
2598050; 587,122
2600050; 586,639
2602050; 586,624
2604050; 587,062
2606050; 587,093
2608050; 588,595
2610050; 592,082
2612050; 593,87
2614050; 1307,75
2616050; 1103,06
2618050; 907,79
2620050; 1187,75
2622050; 1262,7
2624050; 1160,87
2626050; 1131,88
2628050; 949,068
2630050; 1290,39
2632050; 1318,75
2634050; 1371,84
2636050; 1385,56
2638050; 1374,18
2640050; 1383,05
2642050; 1386,63
2644050; 1254,14
2646050; 1304,55
2648050; 1361,59
2650050; 1275,81
2652050; 1151,87
2654050; 1377,78
2656050; 1401,29
2658050; 1410,3
2660050; 1279,05
2662050; 1398,01
2664050; 1351,04
2666050; 1375,94
2668050; 1340,33
2670050; 1319,95
2672050; 1331,8
2674050; 1401,55
2676050; 1408,43
2678050; 1386
2680050; 1397,12
2682050; 1329,84
2684050; 1302,53
2686050; 1418,96
2688050; 1337,51
2690050; 1348,13
2692050; 1419,82
2694050; 1268,8
2696050; 1206,81
2698050; 1416,57
2700050; 1432,78
2702050; 1358,76
2704050; 1371,81
2706050; 1420,68
2708050; 1423,03
2710050; 1385,06
2712050; 1426,16
2714050; 1416,62
2716050; 1322,4
2718050; 1352,35
2720050; 1382,55
2722050; 1340,39
2724050; 1288,94
2726050; 1426,6
2728050; 1334,04
2730050; 1422,38
2732050; 1395,12
2734050; 1292,49
2736050; 1444,82
2738050; 1384,5
2740050; 1435,59
2742050; 1418,24
2744050; 1402,07
2746050; 1302,8
2748050; 1199,38
2750050; 1452,06
2752050; 1448,38
2754050; 1458,44
2756050; 1380,71
2758050; 1449,44
2760050; 1457,29
2762050; 1410,69
2764050; 1443,29
2766050; 1417,33
2768050; 1450,42
2770050; 1459,37
2772050; 1397,26
2774050; 1415,11
2776050; 1358,79
2778050; 1321,2
2780050; 1464,02
2782050; 1436,14
2784050; 1467,76
2786050; 1434,84
2788050; 1425,94
2790050; 1284,01
2792050; 1448,06
2794050; 1471,64
2796050; 1447,39
2798050; 1473,99
2800050; 1422,74
2802050; 1437,67
2804050; 1455,7
2806050; 1333,67
2808050; 1354,89
2810050; 1417,34
2812050; 1267,62
2814050; 1357,85
2816050; 1462,88
2818050; 1489,75
2820050; 1480,93
2822050; 1483,59
2824050; 1446,18
2826050; 1383,72
2828050; 1486,53
2830050; 1508,83
2832050; 1489,21
2834050; 1478,45
2836050; 1489,29
2838050; 1470,46
2840050; 1364,38
2842050; 1382,27
2844050; 1344,44
2846050; 1500,53
2848050; 1476,6
2850050; 1480,23
2852050; 1481,08
2854050; 1490,72
2856050; 1379,84
2858050; 1484,82
2860050; 1505,07
2862050; 1501,15
2864050; 1496,99
2866050; 1432,4
2868050; 1416,09
2870050; 1505,24
2872050; 1438,26
2874050; 1493,29
2876050; 1510,32
2878050; 1533,52
2880050; 1385,62
2882050; 1450,76
2884050; 1519,49
2886050; 1472,87
2888050; 1512,44
2890050; 1512,88
2892050; 1501,5
2894050; 1411,39
2896050; 1434,49
2898050; 1524,34
2900050; 1440,93
2902050; 1465,46
2904050; 1538,9
2906050; 1523,84
2908050; 1511,55
2910050; 1527,02
2912050; 1185,47
2914050; 1516,97
2916050; 1520,29
2918050; 1530,49
2920050; 1486,53
2922050; 1445,24
2924050; 1395,17
2926050; 1513,01
2928050; 1468,96
2930050; 1534,9
2932050; 1429,8
2934050; 1538,7
2936050; 1520,52
2938050; 1422,17
2940050; 1426,26
2942050; 1552,24
2944050; 1379,74
2946050; 1533,81
2948050; 1510,15
2950050; 1479,93
2952050; 1461,89
2954050; 1561,73
2956050; 1561,67
2958050; 1564,74
2960050; 1545,79
2962050; 1500,62
2964050; 1543,59
2966050; 1553,85
2968050; 1569,1
2970050; 1548,59
2972050; 1523,17
2974050; 1557,01
2976050; 1558,1
2978050; 1411,12
2980050; 1437,01
2982050; 1569,62
2984050; 1408,94
2986050; 1564,65
2988050; 1523,5
2990050; 1493,02
2992050; 1554,04
2994050; 1541,23
2996050; 1488,17
2998050; 1416,98
3000050; 1539
